classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
208465035,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:13 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:11.490Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:13.541Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:31:29.752Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Clean point source""}]","{""40997511"":{""retired"":null,""diaSourceId"":176486781787570738}}",40997511
208465036,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:32:13 UTC,,,"{""source"":""api"",""session"":""fca112fa3d97145a741a73db799afd0ce47b3a6d9e65879b609ea22078d1e9f3"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:32:10.500Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:13.663Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:02.598Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41008687"":{""retired"":null,""diaSourceId"":50809763759392054}}",41008687
208465048,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:17 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:14.171Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:17.050Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""40997756"":{""retired"":null,""diaSourceId"":176486665823453694}}",40997756
208465054,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:32:19 UTC,,,"{""source"":""api"",""session"":""fca112fa3d97145a741a73db799afd0ce47b3a6d9e65879b609ea22078d1e9f3"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:32:16.727Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:19.021Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:02.598Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41008749"":{""retired"":null,""diaSourceId"":50809763759391840}}",41008749
208465067,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:23 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:17.831Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:22.929Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""40998150"":{""retired"":null,""diaSourceId"":176486850507047654}}",40998150
208465077,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:26 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:23.815Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:26.562Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41008776"":{""retired"":null,""diaSourceId"":50809557600961230}}",41008776
208465086,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:31 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:27.299Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:31.183Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Bad column""}]","{""40997482"":{""retired"":null,""diaSourceId"":176486850507047679}}",40997482
208465094,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:32:34 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:31.972Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:34.388Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41008995"":{""retired"":null,""diaSourceId"":50809763759391725}}",41008995
208465146,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:32:55 UTC,,,"{""source"":""api"",""session"":""8b7197d2d0153d05824156a15e65f47c306f99e06d759816a32b5683b586400d"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:32:47.543Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:32:54.860Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:47.431Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""40998201"":{""retired"":null,""diaSourceId"":176486665823453761}}",40998201
208465193,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:33:10 UTC,,,"{""source"":""api"",""session"":""706a2574f1837dafdc6b50251b291f81096ba56105e6c8c309115bd5f728de46"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:33:07.494Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:33:10.550Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:33:07.400Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41009088"":{""retired"":null,""diaSourceId"":50809763759391869}}",41009088
208465213,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:33:17 UTC,,,"{""source"":""api"",""session"":""706a2574f1837dafdc6b50251b291f81096ba56105e6c8c309115bd5f728de46"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:33:12.521Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:33:17.677Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:33:07.400Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Dipole""}]","{""40997981"":{""retired"":null,""diaSourceId"":176486884866786130}}",40997981
208465225,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:33:21 UTC,,,"{""source"":""api"",""session"":""706a2574f1837dafdc6b50251b291f81096ba56105e6c8c309115bd5f728de46"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:33:18.598Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:33:21.235Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:33:07.400Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41009331"":{""retired"":null,""diaSourceId"":50809763759391728}}",41009331
208465253,swinbank,1985237,7e8ddd4f42fd9c6d69dc,13338,Scan cutouts,18.31,2020-03-11 16:33:32 UTC,,,"{""source"":""api"",""session"":""706a2574f1837dafdc6b50251b291f81096ba56105e6c8c309115bd5f728de46"",""viewport"":{""width"":1792,""height"":1057},""started_at"":""2020-03-11T16:33:22.108Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:33:32.544Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:33:07.400Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Clean point source""}]","{""40997294"":{""retired"":null,""diaSourceId"":176486846212080194}}",40997294
208468335,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:14 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:32:35.038Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:14.278Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Ringing artifact""}]","{""40998087"":{""retired"":null,""diaSourceId"":176486837622145695}}",40998087
208468356,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:18 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:47:14.942Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:18.116Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41009503"":{""retired"":null,""diaSourceId"":50809557600961218}}",41009503
208468373,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:22 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:47:18.941Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:21.721Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41008903"":{""retired"":null,""diaSourceId"":50809557600961065}}",41008903
208468392,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:25 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:47:22.671Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:25.169Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41009488"":{""retired"":null,""diaSourceId"":50809763759391787}}",41009488
208468411,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:29 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:47:27.154Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:29.093Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:32:11.272Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""40998215"":{""retired"":{""id"":57536255,""workflow_id"":13338,""classifications_count"":3,""created_at"":""2020-03-10T04:42:16.476Z"",""updated_at"":""2020-03-11T20:09:30.346Z"",""retired_at"":""2020-03-11T20:09:30.341Z"",""subject_id"":40998215,""retirement_reason"":""classification_count""},""diaSourceId"":176486884866786085}}",40998215
208468470,not-logged-in-cee7d0ac56dcabbc7ebc,,cee7d0ac56dcabbc7ebc,13338,Scan cutouts,18.31,2020-03-11 16:47:38 UTC,,,"{""source"":""api"",""session"":""466742f0f88e690b2d8f511a4dc4896832917809552b2e1157d522e4c347788a"",""viewport"":{""width"":1232,""height"":703},""started_at"":""2020-03-11T16:47:30.058Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:73.0) Gecko/20100101 Firefox/73.0"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T16:47:38.659Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T16:47:26.961Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Saturation artifact""}]","{""40997228"":{""retired"":null,""diaSourceId"":176486820442276387}}",40997228
208492634,not-logged-in-095a465f3c5ff0f4d5a7,,095a465f3c5ff0f4d5a7,13338,Scan cutouts,18.31,2020-03-11 18:33:17 UTC,,,"{""source"":""api"",""session"":""a5fc0904a7119ac709814bc4a21aa8d49c7af3acddfdd09e4c0371f875a332b5"",""viewport"":{""width"":1121,""height"":814},""started_at"":""2020-03-11T17:53:34.942Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T18:33:17.078Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T17:53:34.904Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Noise/no detection""}]","{""41009540"":{""retired"":null,""diaSourceId"":50809763759392058}}",41009540
208492669,not-logged-in-095a465f3c5ff0f4d5a7,,095a465f3c5ff0f4d5a7,13338,Scan cutouts,18.31,2020-03-11 18:33:25 UTC,,,"{""source"":""api"",""session"":""a5fc0904a7119ac709814bc4a21aa8d49c7af3acddfdd09e4c0371f875a332b5"",""viewport"":{""width"":1121,""height"":814},""started_at"":""2020-03-11T18:33:18.252Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T18:33:25.219Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T17:53:34.904Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Dipole""}]","{""40997740"":{""retired"":null,""diaSourceId"":176486781787570730}}",40997740
208492690,not-logged-in-095a465f3c5ff0f4d5a7,,095a465f3c5ff0f4d5a7,13338,Scan cutouts,18.31,2020-03-11 18:33:30 UTC,,,"{""source"":""api"",""session"":""a5fc0904a7119ac709814bc4a21aa8d49c7af3acddfdd09e4c0371f875a332b5"",""viewport"":{""width"":1121,""height"":814},""started_at"":""2020-03-11T18:33:26.563Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T18:33:30.178Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T17:53:34.904Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Bad column""}]","{""41009264"":{""retired"":null,""diaSourceId"":50809763759392270}}",41009264
208492709,not-logged-in-095a465f3c5ff0f4d5a7,,095a465f3c5ff0f4d5a7,13338,Scan cutouts,18.31,2020-03-11 18:33:34 UTC,,,"{""source"":""api"",""session"":""a5fc0904a7119ac709814bc4a21aa8d49c7af3acddfdd09e4c0371f875a332b5"",""viewport"":{""width"":1121,""height"":814},""started_at"":""2020-03-11T18:33:31.183Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Safari/605.1.15"",""utc_offset"":""25200"",""finished_at"":""2020-03-11T18:33:33.698Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-11T17:53:34.904Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""28738""}","[{""task"":""T0"",""task_label"":""How would you describe this image?"",""value"":""Cosmic Ray""}]","{""41009650"":{""retired"":null,""diaSourceId"":50809557600961102}}",41009650
