,band,tract,patch,fwhm
128,i,9813,28,0.8465099733015569
129,i,9813,29,0.8534348545522485
130,i,9813,30,0.8375870538674542
131,i,9813,31,0.8441028976249799
132,i,9813,32,0.8482523580199821
133,i,9813,33,0.8354833148565485
134,i,9813,34,0.8487291308107516
135,i,9813,35,0.8433301550021437
136,i,9813,36,0.8365876130966822
137,i,9813,37,0.8433784763470833
138,i,9813,38,0.8547588520435604
139,i,9813,39,0.850505955577554
140,i,9813,40,0.8448950820849295
141,i,9813,41,0.8363499834915
142,i,9813,42,0.8387565173917418
143,i,9813,43,0.8357097375391987
144,i,9813,44,0.8406635524658137
145,i,9813,45,0.8448477690885032
146,i,9813,46,0.8470478388019336
147,i,9813,47,0.8500122415572662
148,i,9813,48,0.8449736151583818
149,i,9813,49,0.8569306864059381
150,i,9813,50,0.8379035575385205
151,i,9813,51,0.8323091954349726
152,i,9813,52,0.8329867126750881
153,i,9813,53,0.8361470905628163
154,i,9813,54,0.836486243471065
155,i,9813,55,0.85117703161451
156,i,9813,56,0.8366409219658055
157,i,9813,57,0.8481563924857938
158,i,9813,58,0.8446193149612597
159,i,9813,59,0.8545353754693701
160,i,9813,60,0.829563420878169
161,i,9813,61,0.8419929286867854
162,i,9813,62,0.8347063490640546
163,i,9813,63,0.841806909574872
164,i,9813,64,0.8383807221646808
165,i,9813,65,0.832825730483365
166,i,9813,66,0.8484442473479202
167,i,9813,67,0.8535260151095967
168,i,9813,68,0.8485389796918086
169,i,9813,69,0.8524505083942437
170,i,9813,70,0.8353043138434808
171,i,9813,71,0.8280686368723474
172,i,9813,72,0.832505217801478
173,i,9813,73,0.8305392649016428
174,i,9813,74,0.8247763795780187
175,i,9813,75,0.8374065758817828
176,i,9813,76,0.8447012960867837
177,i,9813,77,0.842056976877511
178,i,9813,78,0.8522584194759045
179,i,9813,79,0.8658822474635773
180,i,9813,80,0.8407022590602345
181,i,9813,81,0.8359735130994723
182,i,9813,82,0.8270628128708838
183,i,9813,83,0.8295654742529797
184,i,9813,84,0.8306437124191114
185,i,9813,85,0.843102263464767
186,i,9813,86,0.8449697745442548
187,i,9813,87,0.8536087352909073
188,i,9813,88,0.8524677776150358
189,i,9813,89,0.8598634230515932
190,i,9813,90,0.8390432561570457
191,i,9813,91,0.8351160016032315
192,i,9813,92,0.8273613491658978
193,i,9813,93,0.8241999181744275
194,i,9813,94,0.8281372287039925
195,i,9813,95,0.8316771488364042
196,i,9813,96,0.8482269337187026
197,i,9813,97,0.8517424252818926
198,i,9813,98,0.8467932092056215
199,i,9813,99,0.8562295437488198
200,r,9813,0,0.9905697515704027
201,r,9813,1,0.9869247210308372
202,r,9813,2,0.9782236823012808
203,r,9813,3,0.979360972611593
204,r,9813,4,0.9668766660532481
205,r,9813,5,0.9863863980799414
206,r,9813,6,0.9794236021192075
207,r,9813,7,0.9867445425623158
208,r,9813,8,0.9813628087746603
209,r,9813,9,0.9961245765989206
210,r,9813,10,0.9906639688958004
211,r,9813,11,0.9727280495630647
212,r,9813,12,0.9800197535049557
213,r,9813,13,0.9799009092702621
214,r,9813,14,0.9835662241291413
215,r,9813,15,0.9846187688302911
216,r,9813,16,0.9870186732145081
217,r,9813,17,0.9819510316954043
218,r,9813,18,0.9899148921299304
219,r,9813,19,0.9797131823533537
220,r,9813,20,0.9773661764644225
221,r,9813,21,0.9886134559624312
222,r,9813,22,0.9676314850124346
223,r,9813,23,0.9715918565893912
224,r,9813,24,0.9818744728523244
225,r,9813,25,0.9944176876666918
226,r,9813,26,0.985156010919507
227,r,9813,27,0.9738681734715388
228,r,9813,28,0.9727010551148099
229,r,9813,29,0.9898877623683857
230,r,9813,30,0.9850068879110158
231,r,9813,31,0.979930850852345
232,r,9813,32,0.9794766306628988
233,r,9813,33,0.9726033592400047
234,r,9813,34,0.980699040695356
235,r,9813,35,0.9889105051733558
236,r,9813,36,0.989714435590848
237,r,9813,37,0.989371103953621
238,r,9813,38,0.9853179231152048
239,r,9813,39,0.982576120080638
240,r,9813,40,0.9752116131197828
241,r,9813,41,0.9777107355684174
242,r,9813,42,0.967643282830903
243,r,9813,43,0.9714476763153741
244,r,9813,44,0.9792811082834663
245,r,9813,45,0.9774984476996407
246,r,9813,46,0.9833088852509267
247,r,9813,47,0.9921741064758467
248,r,9813,48,0.9934110006286807
249,r,9813,49,0.9903104466709283
250,r,9813,50,0.9842726020121119
251,r,9813,51,0.9783537770359004
252,r,9813,52,0.973466193185322
253,r,9813,53,0.9679766891018318
254,r,9813,54,0.9820309225383744
255,r,9813,55,0.9758834533104825
256,r,9813,56,0.9958794252085348
257,r,9813,57,0.9873621830311463
258,r,9813,58,0.9927339875667904
259,r,9813,59,0.9813729456161417
260,r,9813,60,0.9807159156155649
261,r,9813,61,0.9820281055080557
262,r,9813,62,0.9660017791351084
263,r,9813,63,0.9817613540374343
264,r,9813,64,0.9730982588344643
265,r,9813,65,0.9850833441516751
266,r,9813,66,0.9844541978560257
267,r,9813,67,1.0022416211106189
268,r,9813,68,0.9909440350227318
269,r,9813,69,0.9954295530953774
270,r,9813,70,0.9839008446250285
271,r,9813,71,0.9787955218538441
272,r,9813,72,0.9807830783647445
273,r,9813,73,0.9882463884089079
274,r,9813,74,0.992930348813668
275,r,9813,75,0.971966597993827
276,r,9813,76,0.9843909163150721
277,r,9813,77,1.0008646057648776
278,r,9813,78,0.9860059663185536
279,r,9813,79,0.9954418227965637
280,r,9813,80,0.9944234972534348
281,r,9813,81,0.9926067019744311
282,r,9813,82,0.9849481131073792
283,r,9813,83,0.999465383945784
284,r,9813,84,0.9790867902983904
285,r,9813,85,0.9860645514591498
286,r,9813,86,0.9853999859061786
287,r,9813,87,1.0095254613936575
288,r,9813,88,0.9917292689541113
289,r,9813,89,1.004133615810064
290,r,9813,90,0.999148812231212
291,r,9813,91,0.9909918026833529
292,r,9813,92,0.9854356147176255
293,r,9813,93,0.9861773814598224
294,r,9813,94,0.99735870452787
295,r,9813,95,0.985285698882151
296,r,9813,96,0.9818627154153836
297,r,9813,97,0.9889107194683592
298,r,9813,98,1.0039420677712412
299,r,9813,99,0.9996292307044987
300,u,9813,0,1.021299611913712
301,u,9813,1,1.0183544104040676
302,u,9813,2,1.0171326308266007
303,u,9813,3,1.0191313964688553
304,u,9813,4,1.0140367923496465
305,u,9813,5,1.0191276855492686
306,u,9813,6,1.0360989700605832
307,u,9813,7,1.0272152493368345
308,u,9813,8,1.0299781618029604
309,u,9813,9,1.0442754653901
310,u,9813,10,1.0280115532144656
311,u,9813,11,1.0303824330906224
312,u,9813,12,1.0345537585172633
313,u,9813,13,1.0294210781974322
314,u,9813,14,1.0330878871652747
315,u,9813,15,1.0236810683517772
316,u,9813,16,1.0199617722843721
317,u,9813,17,1.0392472707212514
318,u,9813,18,1.0458806730904795
319,u,9813,19,1.0520401128805128
320,u,9813,20,1.0245431242712846
321,u,9813,21,1.03636184464627
322,u,9813,22,1.0283497975857607
323,u,9813,23,1.026701261492359
324,u,9813,24,1.0259668731891087
325,u,9813,25,1.0446027873977812
326,u,9813,26,1.03196231149741
327,u,9813,27,1.037816494548594
328,u,9813,28,1.0391882980953902
329,u,9813,29,1.04992312976147
330,u,9813,30,1.0394327062352124
331,u,9813,31,1.028402088275097
332,u,9813,32,1.033910419424588
333,u,9813,33,1.029972124151106
334,u,9813,34,1.0177196687248724
335,u,9813,35,1.0347747722896032
336,u,9813,36,1.0494145879581764
337,u,9813,37,1.0426705672947498
338,u,9813,38,1.0384264450248037
339,u,9813,39,1.0435144692917075
340,u,9813,40,1.0392110738938656
341,u,9813,41,1.048775231887228
342,u,9813,42,1.0451171761559246
343,u,9813,43,1.0258276407781521
344,u,9813,44,1.0355878348549057
345,u,9813,45,1.0422024973246415
346,u,9813,46,1.0453029777580474
347,u,9813,47,1.059576329871032
348,u,9813,48,1.0497725002739347
349,u,9813,49,1.0616490133072312
350,u,9813,50,1.0376098056348473
351,u,9813,51,1.0591925014842618
352,u,9813,52,1.0365871552099941
353,u,9813,53,1.0401658051620233
354,u,9813,54,1.028271966357014
355,u,9813,55,1.0400538234107053
356,u,9813,56,1.0538918187565878
357,u,9813,57,1.0522361030487124
358,u,9813,58,1.0442133060059589
359,u,9813,59,1.048614019751381
360,u,9813,60,1.0345035634280235
361,u,9813,61,1.0348309358819803
362,u,9813,62,1.0290993568051428
363,u,9813,63,1.027451449645471
364,u,9813,64,1.0394429875682165
365,u,9813,65,1.0388400535153457
366,u,9813,66,1.0461396385867903
367,u,9813,67,1.063342349728347
368,u,9813,68,1.0442572585614311
369,u,9813,69,1.0574321226136503
370,u,9813,70,1.0231492230776478
371,u,9813,71,1.036495578386339
372,u,9813,72,1.0303335605826673
373,u,9813,73,1.0399702496166
374,u,9813,74,1.0330737293360943
375,u,9813,75,1.0414482882141856
376,u,9813,76,1.045714302461893
377,u,9813,77,1.054854391783146
378,u,9813,78,1.0518602454284876
379,u,9813,79,1.0576286626974714
380,u,9813,80,1.0490247185450845
381,u,9813,81,1.0458817420359439
382,u,9813,82,1.0368790024534358
383,u,9813,83,1.0290623287612277
384,u,9813,84,1.0307071003402928
385,u,9813,85,1.0311808258851074
386,u,9813,86,1.0501131678873248
387,u,9813,87,1.0589713528475495
388,u,9813,88,1.0535037134876086
389,u,9813,89,1.0617719187628618
390,u,9813,90,1.042131718167583
391,u,9813,91,1.0341897888053226
392,u,9813,92,1.037949787809211
393,u,9813,93,1.0386289129640562
394,u,9813,94,1.0364203759890678
395,u,9813,95,1.0563125219714002
396,u,9813,96,1.0531256824233761
397,u,9813,97,1.0654178490581772
398,u,9813,98,1.066936011650568
399,u,9813,99,1.0683634026510944
400,y,9813,0,1.0222598122231508
401,y,9813,1,1.0226229303085075
402,y,9813,2,0.9959293447071498
403,y,9813,3,0.9978645302360474
404,y,9813,4,0.9921128836065943
405,y,9813,5,0.9914937437429168
406,y,9813,6,0.9824746264242714
407,y,9813,7,0.9758331839941734
408,y,9813,8,0.96806263105138
409,y,9813,9,0.978386423337203
410,y,9813,10,1.029967990595372
411,y,9813,11,1.014132369964562
412,y,9813,12,1.007824230748965
413,y,9813,13,0.9948165309890238
414,y,9813,14,0.9864665817864795
415,y,9813,15,0.9918359047796707
416,y,9813,16,0.9840979239815975
417,y,9813,17,0.9796645796925013
418,y,9813,18,0.9747440068207255
419,y,9813,19,0.9757318944666897
420,y,9813,20,1.037240310101544
421,y,9813,21,1.0319434877994929
422,y,9813,22,1.0036853610227365
423,y,9813,23,1.0033590553436864
424,y,9813,24,0.9848886681775468
425,y,9813,25,0.996640404237774
426,y,9813,26,0.9785352355481995
427,y,9813,27,0.9698960454842004
428,y,9813,28,0.9750292901140517
429,y,9813,29,0.9744066079877934
430,y,9813,30,1.0423561053805184
431,y,9813,31,1.0270727474909793
432,y,9813,32,1.0252765034982285
433,y,9813,33,1.002241059797537
434,y,9813,34,1.0066421473199105
435,y,9813,35,1.0028185946757284
436,y,9813,36,1.01053934982838
437,y,9813,37,0.9905721098593461
438,y,9813,38,0.9786641889741301
439,y,9813,39,0.9849479801811851
440,y,9813,40,1.0621816977342933
441,y,9813,41,1.0548503659520945
442,y,9813,42,1.0422862028919324
443,y,9813,43,1.0344512959169208
444,y,9813,44,1.019193803399683
445,y,9813,45,1.0243776460649385
446,y,9813,46,1.0085088684670367
447,y,9813,47,1.010797224513647
448,y,9813,48,0.9845891840426435
449,y,9813,49,0.9813800671543087
450,y,9813,50,1.0867710220384308
451,y,9813,51,1.0544298246519852
452,y,9813,52,1.0561339077991303
453,y,9813,53,1.0478583656249167
454,y,9813,54,1.0371681654647573
455,y,9813,55,1.01517941565277
456,y,9813,56,1.0452516133915466
457,y,9813,57,1.0085210446227582
458,y,9813,58,1.00573129269829
459,y,9813,59,1.0064841990569204
460,y,9813,60,1.0858097333349013
461,y,9813,61,1.0744802364505002
462,y,9813,62,1.065608029526923
463,y,9813,63,1.0545603250373696
464,y,9813,64,1.05152314120503
465,y,9813,65,1.048101220799094
466,y,9813,66,1.0652375786618358
467,y,9813,67,1.0236040184137951
468,y,9813,68,1.0317656375936768
469,y,9813,69,1.0396534195201594
470,y,9813,70,1.1045709905377261
471,y,9813,71,1.0854500132519551
472,y,9813,72,1.0744469886077581
473,y,9813,73,1.056532222562337
474,y,9813,74,1.0401240005403884
475,y,9813,75,1.044302778849867
476,y,9813,76,1.05263778399741
477,y,9813,77,1.0414112561734472
478,y,9813,78,1.052080489684169
479,y,9813,79,1.038736956959849
480,y,9813,80,1.094578065260908
481,y,9813,81,1.1079394891745105
482,y,9813,82,1.0745511688751235
483,y,9813,83,1.0557769958197474
484,y,9813,84,1.0428245939324228
485,y,9813,85,1.0285955552303727
486,y,9813,86,1.0484957909477408
487,y,9813,87,1.0584913733743642
488,y,9813,88,1.0432765621116824
489,y,9813,89,1.0412023583513454
490,y,9813,90,1.1003336424586834
491,y,9813,91,1.0937108974119982
492,y,9813,92,1.0887205468315648
493,y,9813,93,1.0566990227990336
494,y,9813,94,1.0633598723135598
495,y,9813,95,1.050647924492968
496,y,9813,96,1.058511338759369
497,y,9813,97,1.0658659315389676
498,y,9813,98,1.0560887103083967
499,y,9813,99,1.0532616259953849
500,z,9813,0,0.9133265269257086
501,z,9813,1,0.9141671265144957
502,z,9813,2,0.909134756117365
503,z,9813,3,0.9122257406540148
504,z,9813,4,0.9138741592168771
505,z,9813,5,0.9115267071057582
506,z,9813,6,0.9199655275424748
507,z,9813,7,0.9228015474150537
508,z,9813,8,0.9322312574818383
509,z,9813,9,0.9287152653787486
510,z,9813,10,0.9003164760575295
511,z,9813,11,0.9150364621049413
512,z,9813,12,0.8885019599506393
513,z,9813,13,0.9064756516456701
514,z,9813,14,0.9041809680243316
515,z,9813,15,0.9148279026024504
516,z,9813,16,0.9152890637452622
517,z,9813,17,0.8985635415363792
518,z,9813,18,0.9153223479677607
519,z,9813,19,0.9156029781197836
520,z,9813,20,0.9073424071832404
521,z,9813,21,0.8957885043126151
522,z,9813,22,0.9081058263156445
523,z,9813,23,0.9047165381899854
524,z,9813,24,0.9170232456896112
525,z,9813,25,0.9009366334736182
526,z,9813,26,0.8934029616951886
527,z,9813,27,0.9062719291270295
528,z,9813,28,0.9124057679781195
529,z,9813,29,0.9193299406303865
530,z,9813,30,0.900729794774088
531,z,9813,31,0.8922425478198198
532,z,9813,32,0.8902837560831582
533,z,9813,33,0.9165150408629972
534,z,9813,34,0.9061416515401444
535,z,9813,35,0.9067332694776283
536,z,9813,36,0.9101064314155034
537,z,9813,37,0.9027224400411156
538,z,9813,38,0.9132055502890687
539,z,9813,39,0.9065339058482726
540,z,9813,40,0.907132123353497
541,z,9813,41,0.8916963976717066
542,z,9813,42,0.8882641689546049
543,z,9813,43,0.8936680520363757
544,z,9813,44,0.8949675684490739
545,z,9813,45,0.899766722398521
546,z,9813,46,0.9123135717919176
547,z,9813,47,0.9175064075151786
548,z,9813,48,0.9040627377732107
549,z,9813,49,0.9317156954944967
550,z,9813,50,0.8842906451650775
551,z,9813,51,0.8902845059123875
552,z,9813,52,0.881368582274291
553,z,9813,53,0.8946398265057127
554,z,9813,54,0.8809417186779191
555,z,9813,55,0.8974896891350861
556,z,9813,56,0.9022746296071896
557,z,9813,57,0.9030713355914683
558,z,9813,58,0.9291892671162618
559,z,9813,59,0.9228710948662133
560,z,9813,60,0.8861876787494615
561,z,9813,61,0.8803633112501367
562,z,9813,62,0.8918185248652537
563,z,9813,63,0.8827012808658541
564,z,9813,64,0.892909380857708
565,z,9813,65,0.8866066904425765
566,z,9813,66,0.8948689994736476
567,z,9813,67,0.8955635608872239
568,z,9813,68,0.9269481601474852
569,z,9813,69,0.9087644786770561
570,z,9813,70,0.8784472158136666
571,z,9813,71,0.8798166404635114
572,z,9813,72,0.874315950705433
573,z,9813,73,0.8763909642816314
574,z,9813,74,0.8987310068220007
575,z,9813,75,0.8915899571362389
576,z,9813,76,0.908883631219665
577,z,9813,77,0.8936695564602714
578,z,9813,78,0.9161750184987931
579,z,9813,79,0.9145444941571432
580,z,9813,80,0.8851433237974442
581,z,9813,81,0.8834958277911567
582,z,9813,82,0.8820982060529441
583,z,9813,83,0.876680151455928
584,z,9813,84,0.8819981849807553
585,z,9813,85,0.880869834066904
586,z,9813,86,0.8987455035254559
587,z,9813,87,0.8938435904588684
588,z,9813,88,0.9097083594922832
589,z,9813,89,0.9219731767968681
590,z,9813,90,0.8879289975346503
591,z,9813,91,0.891172401431267
592,z,9813,92,0.877569707858266
593,z,9813,93,0.893072102237886
594,z,9813,94,0.8846653363616854
595,z,9813,95,0.9005519305795989
596,z,9813,96,0.8787825590669471
597,z,9813,97,0.9081245244891871
598,z,9813,98,0.9077766829611555
599,z,9813,99,0.9126183546932962
