,band,tract,patch,fwhm
333,y,2234,33,0.7692401186432534
334,y,2234,34,0.7638144319060367
335,y,2234,35,0.7807456375271995
336,y,2234,36,0.8193160002835889
337,y,2234,37,0.9158072391795454
338,y,2234,38,0.7577639241466965
339,y,2234,39,0.9031840957081828
340,y,2234,40,0.7888705972362562
341,y,2234,41,0.71823173233115
342,y,2234,42,0.8094531968206159
343,y,2234,43,0.810585138761256
344,y,2234,44,0.8083180735092347
345,y,2234,45,0.8116141350349413
346,y,2234,46,0.8138859587341227
347,y,2234,47,0.8136210990699114
348,y,2234,48,0.8206071667401247
349,y,2234,49,0.9007466822133502
350,y,2234,50,0.8279041890951686
351,y,2234,51,0.8308799479659492
352,y,2234,52,0.706758270761647
353,y,2234,53,0.8101714624765028
354,y,2234,54,0.8143527365671726
355,y,2234,55,0.9250295517084487
356,y,2234,56,0.8183352968606328
357,y,2234,57,0.6386028253027694
358,y,2234,58,0.90429644885097
359,y,2234,59,0.9004347714210447
360,y,2234,60,0.7814972593077911
361,y,2234,61,0.8367864270325367
362,y,2234,62,0.8446373504555931
363,y,2234,63,0.8107772472369537
364,y,2234,64,0.8174545023766195
365,y,2234,65,0.8287864848694456
366,y,2234,66,1.0071116166716125
367,y,2234,67,0.8290650106612676
368,y,2234,68,0.8122031108981794
369,y,2234,69,0.8136468676121436
370,y,2234,70,0.8125774260927203
371,y,2234,71,0.898540790188527
372,y,2234,72,0.8356241037921811
373,y,2234,73,0.8451240394642847
374,y,2234,74,0.7911542814331222
375,y,2234,75,0.8351022935291825
376,y,2234,76,0.7660850501765865
377,y,2234,77,0.8248831594283207
378,y,2234,78,0.8241038278638984
379,y,2234,79,0.902208855530902
380,y,2234,80,0.8232846572172093
381,y,2234,81,0.9130166435447988
382,y,2234,82,0.799105489577365
383,y,2234,83,0.8239911275039229
384,y,2234,84,0.7970818661338194
385,y,2234,85,0.830682906775656
386,y,2234,86,0.8289007915027109
387,y,2234,87,0.8296063218880237
388,y,2234,88,0.7842748066864768
389,y,2234,89,0.8487287257023536
390,y,2234,90,0.824950304570934
391,y,2234,91,0.8270738228681677
392,y,2234,92,0.8185703085307168
393,y,2234,93,0.8698944903828942
394,y,2234,94,0.9327475557348
395,y,2234,95,0.9512116379116909
396,y,2234,96,0.838347885440896
397,y,2234,97,0.8359969011609328
398,y,2234,98,0.8458844203057512
399,y,2234,99,0.8358304175803204
400,z,2234,0,0.9815815664353749
401,z,2234,1,0.9835150283457946
402,z,2234,2,0.9772741464984795
403,z,2234,3,0.9515656167216795
404,z,2234,4,0.965297645332271
405,z,2234,5,0.9557634811276663
406,z,2234,6,0.9609106078016872
407,z,2234,7,1.046052750242963
408,z,2234,8,0.9896495703807944
409,z,2234,9,0.9413037075697247
410,z,2234,10,0.9771339057344307
411,z,2234,11,0.9758641599349339
412,z,2234,12,0.955558205362782
413,z,2234,13,0.9552547766889122
414,z,2234,14,0.9522580636308011
415,z,2234,15,0.9554771711302052
416,z,2234,16,0.9473791789863228
417,z,2234,17,0.9912660550032758
418,z,2234,18,0.9902880247603685
419,z,2234,19,0.9606071727557408
420,z,2234,20,0.9636028634894406
421,z,2234,21,0.9670776211494693
422,z,2234,22,0.9655203759026432
423,z,2234,23,0.9631019946385971
424,z,2234,24,0.9768006739497368
425,z,2234,25,0.9768513461730368
426,z,2234,26,0.9503771322279363
427,z,2234,27,0.9468739833552551
428,z,2234,28,0.9586439468928584
429,z,2234,29,0.9666225897836679
430,z,2234,30,0.9557334022540881
431,z,2234,31,0.9634151793565261
432,z,2234,32,0.9694780753172699
433,z,2234,33,0.9578889329550464
434,z,2234,34,0.9636123998004216
435,z,2234,35,0.9567082204654845
436,z,2234,36,0.9576781981504777
437,z,2234,37,0.9542025081169051
