,band,tract,patch,fwhm
163,i,9813,63,0.6252906047629605
164,i,9813,64,0.6395152078222833
165,i,9813,65,0.6364742777857402
166,i,9813,66,0.6402142110721863
167,i,9813,67,0.6393839178685703
168,i,9813,68,0.6424205505463961
169,i,9813,69,0.6433096984999651
170,i,9813,70,0.6134870196021295
171,i,9813,71,0.6196128415415495
172,i,9813,72,0.619761895996696
173,i,9813,73,0.6250631031671202
174,i,9813,74,0.6253175777957853
175,i,9813,75,0.6330784236457224
176,i,9813,76,0.6397637216694978
177,i,9813,77,0.6398379119944597
178,i,9813,78,0.6408343044438825
179,i,9813,79,0.654100688718936
180,i,9813,80,0.6239139552390315
181,i,9813,81,0.6180227266387711
182,i,9813,82,0.6162365658492535
183,i,9813,83,0.6178575136778443
184,i,9813,84,0.6290495613059992
185,i,9813,85,0.628146582606533
186,i,9813,86,0.6419156661990897
187,i,9813,87,0.6419202675621558
188,i,9813,88,0.6469379949907632
189,i,9813,89,0.6514816318726132
190,i,9813,90,0.6244773203307785
191,i,9813,91,0.6181786673972082
192,i,9813,92,0.6215754261808216
193,i,9813,93,0.6188064524330494
194,i,9813,94,0.6279129115877293
195,i,9813,95,0.6258645573449312
196,i,9813,96,0.6293524133418518
197,i,9813,97,0.6433273383582399
198,i,9813,98,0.6525455649128452
199,i,9813,99,0.6548882229001772
200,r,9813,0,0.7946364734855978
201,r,9813,1,0.7893019188561162
202,r,9813,2,0.7909323121045961
203,r,9813,3,0.7840035577063424
204,r,9813,4,0.7819401593704827
205,r,9813,5,0.787827148907621
206,r,9813,6,0.7905977358058232
207,r,9813,7,0.7949169033071519
208,r,9813,8,0.7912985056593467
209,r,9813,9,0.7947074512439926
210,r,9813,10,0.794019963468318
211,r,9813,11,0.7843567547795917
212,r,9813,12,0.7752937017418358
213,r,9813,13,0.7781891224415526
214,r,9813,14,0.7842197493967161
215,r,9813,15,0.7899981729210185
216,r,9813,16,0.790150247044767
217,r,9813,17,0.7849384527463228
218,r,9813,18,0.7867375842167645
219,r,9813,19,0.7926451277629025
220,r,9813,20,0.7867055608186635
221,r,9813,21,0.7855570970553467
222,r,9813,22,0.7783912698506835
223,r,9813,23,0.7755264999800233
224,r,9813,24,0.7825668375505108
225,r,9813,25,0.7778921971469567
226,r,9813,26,0.7809276003160768
227,r,9813,27,0.7864177008113433
228,r,9813,28,0.7881062747443178
229,r,9813,29,0.787317640661865
230,r,9813,30,0.7924712740837996
231,r,9813,31,0.7816224312495418
232,r,9813,32,0.7841894310338381
233,r,9813,33,0.7743554693648363
234,r,9813,34,0.782563721946714
235,r,9813,35,0.7839485608129019
236,r,9813,36,0.7824006876073504
237,r,9813,37,0.7817970423000355
238,r,9813,38,0.7809061028737707
239,r,9813,39,0.7846250921589042
240,r,9813,40,0.7849898661185316
241,r,9813,41,0.7842030945225967
242,r,9813,42,0.7782390867031305
243,r,9813,43,0.7740562488260814
244,r,9813,44,0.7771502596242345
245,r,9813,45,0.7741408327346089
246,r,9813,46,0.7764906026825221
247,r,9813,47,0.7789446238644102
248,r,9813,48,0.779246757852166
249,r,9813,49,0.7825511647067209
250,r,9813,50,0.7884060719690503
251,r,9813,51,0.7798061275316002
252,r,9813,52,0.7773976845316636
253,r,9813,53,0.7768238558296917
254,r,9813,54,0.779454208069487
255,r,9813,55,0.7822081875413922
256,r,9813,56,0.7792117031739162
257,r,9813,57,0.7814553556059992
258,r,9813,58,0.7780881442912557
259,r,9813,59,0.782195031004367
260,r,9813,60,0.7835450608583521
261,r,9813,61,0.7799646548637815
262,r,9813,62,0.7736293307763606
263,r,9813,63,0.7796595341494587
264,r,9813,64,0.7721730256810039
265,r,9813,65,0.7745639987387296
266,r,9813,66,0.7769832451609449
267,r,9813,67,0.7803130310477163
268,r,9813,68,0.7775158153616188
269,r,9813,69,0.7817158614982426
270,r,9813,70,0.7844073745521236
271,r,9813,71,0.7822397426880792
272,r,9813,72,0.7792727012766397
273,r,9813,73,0.7904805454697059
274,r,9813,74,0.7789012395594426
275,r,9813,75,0.7730099558432315
276,r,9813,76,0.7781463501116407
277,r,9813,77,0.7840119443309879
278,r,9813,78,0.779254288343877
279,r,9813,79,0.7922442985880693
280,r,9813,80,0.7837501184822377
281,r,9813,81,0.7823775171019263
282,r,9813,82,0.7766798570866899
283,r,9813,83,0.7801096835215046
284,r,9813,84,0.773233044561604
285,r,9813,85,0.7774573839135506
286,r,9813,86,0.7747147053961871
287,r,9813,87,0.7783677837909847
288,r,9813,88,0.7908056378590226
289,r,9813,89,0.7939430720091409
290,r,9813,90,0.7798200503992282
291,r,9813,91,0.7777352100368042
292,r,9813,92,0.7774193306965825
293,r,9813,93,0.7734615897965029
294,r,9813,94,0.7690620201624179
295,r,9813,95,0.7693373621133871
296,r,9813,96,0.7718981593071238
297,r,9813,97,0.7816110577193545
298,r,9813,98,0.7804639659395929
299,r,9813,99,0.7845821595877011
300,u,9813,0,0.949882106847788
301,u,9813,1,0.9423852945594599
302,u,9813,2,0.9371886537220608
303,u,9813,3,0.9173413310670875
304,u,9813,4,0.9350638848819766
305,u,9813,5,0.9385938968504313
306,u,9813,6,0.9435521531360301
307,u,9813,7,0.9390942919399508
308,u,9813,8,0.9566934902152548
309,u,9813,9,0.960233852513858
310,u,9813,10,0.9377198129181951
311,u,9813,11,0.9421225949370646
312,u,9813,12,0.9452446316817987
313,u,9813,13,0.9429697605915403
314,u,9813,14,0.9368217884270886
315,u,9813,15,0.9407953111322169
316,u,9813,16,0.9438106854176559
317,u,9813,17,0.947166991767098
318,u,9813,18,0.9499661848490599
319,u,9813,19,0.946796990512074
320,u,9813,20,0.9467211317774691
321,u,9813,21,0.9487014999640255
322,u,9813,22,0.9352140207815713
323,u,9813,23,0.9382135024761594
324,u,9813,24,0.9470833560593825
325,u,9813,25,0.9594757354861505
326,u,9813,26,0.9407235334743433
327,u,9813,27,0.9499413724813739
328,u,9813,28,0.9400190844172646
329,u,9813,29,0.9509658330569002
330,u,9813,30,0.943120267680245
331,u,9813,31,0.9434820567504695
332,u,9813,32,0.9342462045932063
333,u,9813,33,0.937175476150287
334,u,9813,34,0.9426587757859001
335,u,9813,35,0.93700668963525
336,u,9813,36,0.9561569938295222
337,u,9813,37,0.9478165663965404
338,u,9813,38,0.9482379358487614
339,u,9813,39,0.9447711993151601
340,u,9813,40,0.9526949887835143
341,u,9813,41,0.9581024884148057
342,u,9813,42,0.9464519980125075
343,u,9813,43,0.9439625837156793
344,u,9813,44,0.9386687988894753
345,u,9813,45,0.9447666470163316
346,u,9813,46,0.9454820491145102
347,u,9813,47,0.9562716438313281
348,u,9813,48,0.9531835039423578
349,u,9813,49,0.9592221940471424
350,u,9813,50,0.946433751456428
351,u,9813,51,0.9563070466160165
352,u,9813,52,0.9453445696375593
353,u,9813,53,0.9396075917009562
354,u,9813,54,0.9341210941536698
355,u,9813,55,0.9337199568865087
356,u,9813,56,0.944108376273928
357,u,9813,57,0.9464428187957212
358,u,9813,58,0.9542994528266425
359,u,9813,59,0.9471375820321266
360,u,9813,60,0.9425192650770996
361,u,9813,61,0.9420462451502172
362,u,9813,62,0.9297197601358257
363,u,9813,63,0.9430388429659043
364,u,9813,64,0.9507440494136431
365,u,9813,65,0.9352190804944387
366,u,9813,66,0.94899702644832
367,u,9813,67,0.9579951585370626
368,u,9813,68,0.940175867498581
369,u,9813,69,0.9694004641196063
370,u,9813,70,0.92829947317364
371,u,9813,71,0.9457063678366149
372,u,9813,72,0.946602054235778
373,u,9813,73,0.9477207208550595
374,u,9813,74,0.943595288735907
375,u,9813,75,0.946724065799976
376,u,9813,76,0.9522243285065939
377,u,9813,77,0.9634630559025621
378,u,9813,78,0.9565475977525502
379,u,9813,79,0.9647049510440558
380,u,9813,80,0.953140594397048
381,u,9813,81,0.9438669666468832
382,u,9813,82,0.9521008806924338
383,u,9813,83,0.9511008592059418
384,u,9813,84,0.9488087598211277
385,u,9813,85,0.9484115279621952
386,u,9813,86,0.9511008883618438
387,u,9813,87,0.9670802322022338
388,u,9813,88,0.9652585657259574
389,u,9813,89,0.968160178629813
390,u,9813,90,0.9578113986713244
391,u,9813,91,0.9452458913226529
392,u,9813,92,0.9481099644995764
393,u,9813,93,0.9605759405192119
394,u,9813,94,0.9474450585978907
395,u,9813,95,0.9463237814856659
396,u,9813,96,0.9700795381816087
397,u,9813,97,0.9772478425946635
398,u,9813,98,0.9706528652277362
399,u,9813,99,0.9721187349982467
400,y,9813,0,0.9341606156873324
401,y,9813,1,0.9219134432485311
402,y,9813,2,0.9289448639340687
403,y,9813,3,0.9025254627589346
404,y,9813,4,0.9187526642324096
405,y,9813,5,0.9249681350996136
406,y,9813,6,0.9157704467273229
407,y,9813,7,0.9155569879786555
408,y,9813,8,0.9199387723130168
409,y,9813,9,0.9239002847940461
410,y,9813,10,0.9373664424857169
411,y,9813,11,0.9320213158174214
412,y,9813,12,0.9040392367108391
413,y,9813,13,0.9236752722709275
414,y,9813,14,0.9090556857761518
415,y,9813,15,0.9239464220126904
416,y,9813,16,0.9135769631935258
417,y,9813,17,0.9095923368165515
418,y,9813,18,0.9185361923294139
419,y,9813,19,0.9230106841167521
420,y,9813,20,0.9519255569508828
421,y,9813,21,0.927492665569241
422,y,9813,22,0.9240273133482282
423,y,9813,23,0.9163158407257369
424,y,9813,24,0.9172566631241019
425,y,9813,25,0.9219980567298891
426,y,9813,26,0.9151352992866983
427,y,9813,27,0.9068169067931617
428,y,9813,28,0.9084042026050748
429,y,9813,29,0.9195371009119153
430,y,9813,30,0.9541493570406159
431,y,9813,31,0.9562957388423258
432,y,9813,32,0.9440067860224999
433,y,9813,33,0.9254116014372697
434,y,9813,34,0.9275072243449909
435,y,9813,35,0.9302489211590986
436,y,9813,36,0.9477053101675557
437,y,9813,37,0.9293510687625428
438,y,9813,38,0.9154323960345434
439,y,9813,39,0.9308335821932525
440,y,9813,40,0.9867060183539833
441,y,9813,41,0.9681531625650698
442,y,9813,42,0.9539206439600341
443,y,9813,43,0.9400418104265269
444,y,9813,44,0.9351197034574436
445,y,9813,45,0.9443771100724252
446,y,9813,46,0.9471623954625902
447,y,9813,47,0.9284913034188135
448,y,9813,48,0.937754621762803
449,y,9813,49,0.9269539965284834
450,y,9813,50,1.0089400160518605
451,y,9813,51,0.98674525523556
452,y,9813,52,0.9642579657416855
453,y,9813,53,0.9610707925735391
454,y,9813,54,0.9591192997564649
455,y,9813,55,0.9488221709989655
456,y,9813,56,0.960492609008295
457,y,9813,57,0.937995303356122
458,y,9813,58,0.9447855428863285
459,y,9813,59,0.9403142086280852
460,y,9813,60,1.0192581196809198
461,y,9813,61,1.0083865045498004
462,y,9813,62,0.9879207699164031
463,y,9813,63,0.9748502603079907
464,y,9813,64,0.9608680684595741
465,y,9813,65,0.9764288894849399
466,y,9813,66,0.9851896022902067
467,y,9813,67,0.9638923439398746
468,y,9813,68,0.966520795347082
469,y,9813,69,0.9696352916183587
470,y,9813,70,1.03157876714604
471,y,9813,71,1.0171175278497353
472,y,9813,72,1.0032713738150134
473,y,9813,73,0.9766916378276993
474,y,9813,74,0.962281192551057
475,y,9813,75,0.956165891307434
476,y,9813,76,0.9765902391332001
477,y,9813,77,0.9754244260846724
478,y,9813,78,0.9830141757756161
479,y,9813,79,0.9666990566366818
480,y,9813,80,1.026977959851047
481,y,9813,81,1.0288557564390728
482,y,9813,82,1.0011870651480068
483,y,9813,83,0.9855655413729135
484,y,9813,84,0.9708360180795053
485,y,9813,85,0.9658824407847881
486,y,9813,86,0.9713278337516956
487,y,9813,87,0.9885902448922302
488,y,9813,88,0.9811988551408437
489,y,9813,89,0.983818768296802
490,y,9813,90,1.0316077786268705
491,y,9813,91,1.0191230911316058
492,y,9813,92,1.0118068269363816
493,y,9813,93,0.9920332128487215
494,y,9813,94,0.9878549499157828
495,y,9813,95,0.9740055577908452
496,y,9813,96,0.9812856821482339
497,y,9813,97,0.997425360595205
498,y,9813,98,0.9891836269142097
499,y,9813,99,0.9888188698136015
500,z,9813,0,0.7413910445421347
501,z,9813,1,0.7336152301699224
502,z,9813,2,0.7282921035591015
503,z,9813,3,0.7276817932376387
504,z,9813,4,0.7236331745257609
505,z,9813,5,0.7283691658312721
506,z,9813,6,0.7242318504952368
507,z,9813,7,0.73654559222309
508,z,9813,8,0.7322339876608045
509,z,9813,9,0.7395834617223075
510,z,9813,10,0.7302882662526844
511,z,9813,11,0.7310016422446728
512,z,9813,12,0.7164310710896169
513,z,9813,13,0.7156948816942666
514,z,9813,14,0.7194693830980713
515,z,9813,15,0.7157568344954444
516,z,9813,16,0.7239820061663066
517,z,9813,17,0.7286764568960291
518,z,9813,18,0.7296870829759879
519,z,9813,19,0.7313138286019115
520,z,9813,20,0.7266290802310003
521,z,9813,21,0.7178813092491768
522,z,9813,22,0.7180538924771739
523,z,9813,23,0.7182906268077222
524,z,9813,24,0.7224793363798014
525,z,9813,25,0.7194240744487372
526,z,9813,26,0.723814797579426
527,z,9813,27,0.7356091675385276
528,z,9813,28,0.7265677718498552
529,z,9813,29,0.7298351412447973
530,z,9813,30,0.716485884808745
531,z,9813,31,0.7065114462805595
532,z,9813,32,0.7124111948783856
533,z,9813,33,0.721842694319661
534,z,9813,34,0.7156412391405407
535,z,9813,35,0.7208537230139914
536,z,9813,36,0.7227343033241521
537,z,9813,37,0.7217434064193253
538,z,9813,38,0.7220695084891272
539,z,9813,39,0.7286618907078011
540,z,9813,40,0.7118046924498929
541,z,9813,41,0.7112406653211946
542,z,9813,42,0.7078808409338517
543,z,9813,43,0.71155675406392
544,z,9813,44,0.714574308146806
545,z,9813,45,0.7196550682054071
546,z,9813,46,0.7190102226463803
547,z,9813,47,0.7220185454178353
548,z,9813,48,0.7180303338185079
549,z,9813,49,0.7243566410736697
550,z,9813,50,0.7118685063480125
551,z,9813,51,0.7026713526023817
552,z,9813,52,0.7010171192391981
553,z,9813,53,0.706717883142506
554,z,9813,54,0.708774104507
555,z,9813,55,0.7077489532686752
556,z,9813,56,0.7229573031737065
557,z,9813,57,0.7254723687970149
558,z,9813,58,0.7129904828180914
559,z,9813,59,0.7212952739672539
560,z,9813,60,0.7042336508008407
561,z,9813,61,0.7025438389489088
562,z,9813,62,0.7118120185337571
563,z,9813,63,0.7019820792683609
564,z,9813,64,0.7055278316013837
565,z,9813,65,0.7179162763738685
566,z,9813,66,0.7191365761047488
567,z,9813,67,0.7147455853176372
568,z,9813,68,0.735154792990754
569,z,9813,69,0.7279549716584445
570,z,9813,70,0.705252489449926
571,z,9813,71,0.6947084682866658
572,z,9813,72,0.7050961147656353
573,z,9813,73,0.7082213015633085
574,z,9813,74,0.7165896732466178
575,z,9813,75,0.7053326502182213
576,z,9813,76,0.7157773841571202
577,z,9813,77,0.7145586125176041
578,z,9813,78,0.7145952200224912
579,z,9813,79,0.7297928869981702
580,z,9813,80,0.7125342571388678
581,z,9813,81,0.7077154284092896
582,z,9813,82,0.6979528275477583
583,z,9813,83,0.7065784083077625
584,z,9813,84,0.7041864317267594
585,z,9813,85,0.7033146185882779
586,z,9813,86,0.7075900338734434
587,z,9813,87,0.7157959025765813
588,z,9813,88,0.7166388601580277
589,z,9813,89,0.7297761723704523
590,z,9813,90,0.7121886611099417
591,z,9813,91,0.7093524872338364
592,z,9813,92,0.711445624889786
593,z,9813,93,0.7016914452790305
594,z,9813,94,0.7091904476254733
595,z,9813,95,0.7049055608137751
596,z,9813,96,0.7115222937285242
597,z,9813,97,0.7219215040787343
598,z,9813,98,0.7186344442991289
599,z,9813,99,0.7334467798248587
